id,project,service,group,board,area,roadid,carriageway,location,erp,side,position,class,fault,repair,priority,comment,size,length,width,total,latitude,longitude,faulttime,inspector,inspection,seq,photoid
TEST_ASM_72,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1986,3032,018-0000-I,1000,L,,SGN,Sign Damaged,Sign Replace,99,Lane management Diverge,,,,,-36.752792,174.716877,2020-02-20 11:28:00,SF,2020_02,815,SH1C3_200220_06853
TEST_ASM_720,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1782,2623,01N-0414-I,9813,R,3,PVM,Ravelling,Mill and Fill,2,,60x3,60,3,180,-36.827815,174.747355,2020-02-25 12:29:00,SF,2020_02,358,SH1C3_200225_11112
TEST_ASM_721,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1606,9850,01N-0414/10.96-I,13357,L,1,PVM,Ravelling,Mill and Fill,3,,60x3,60,3,180,-36.853225,174.755902,2020-02-25 12:36:00,SF,2020_02,317,SH1C3_200225_11822
TEST_ASM_722,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,142,2535,01N-0427-I,140,L,1,PVM,Deformation/Shoving (A/C Rd),Structural Asphalt SAC,3,,2x1,2,1,2,-36.856175,174.756795,2020-02-25 12:36:00,SF,2020_02,401,SH1C3_200225_11858
TEST_ASM_724,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,142,10230,01N-0427-I,1839,L,1,PVM,L & T Cracking (Fatigue & Joint),Jointseal,3,,10,10,,10,-36.866317,174.767653,2020-02-25 12:38:00,SF,2020_02,409,SH1C3_200225_12024
TEST_ASM_727,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,162,2520,01N-0434-R1,51,L,1,PVM,Ravelling,Mill and Fill,3,,80x5,80,5,400,-36.888002,174.79582,2020-02-25 12:42:00,SF,2020_02,502,SH1C3_200225_12481
TEST_ASM_728,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,162,2519,01N-0434-R1,132,L,1,PVM,L & T Cracking (Fatigue & Joint),Jointseal,3,,60,60,,60,-36.888365,174.796607,2020-02-25 12:42:00,SF,2020_02,503,SH1C3_200225_12491
TEST_ASM_729,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1781,2519,01N-0431-D,175,L,1,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,3x2,3,2,6,-36.888518,174.797062,2020-02-25 12:42:00,SF,2020_02,455,SH1C3_200225_12501
TEST_ASM_733,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1781,2446,01N-0431-D,478,R,3,BAR,Armco Barrier Damaged,Repair,3,,4,4,,4,-36.879455,174.783875,2020-02-25 12:46:00,SF,2020_02,458,SH1C3_200225_12911
TEST_ASM_734,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,143,2537,01N-0427-D,3274,R,3,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,6x3,6,3,18,-36.87518,174.77993,2020-02-25 12:46:00,SF,2020_02,398,SH1C3_200225_12975
TEST_ASM_735,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,143,2537,01N-0427-D,3183,R,3,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,10x2,10,2,20,-36.874638,174.779177,2020-02-25 12:46:00,SF,2020_02,397,SH1C3_200225_12985
TEST_ASM_736,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,143,2537,01N-0427-D,3113,R,3,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,10x2,10,2,20,-36.87428,174.778528,2020-02-25 12:46:00,SF,2020_02,396,SH1C3_200225_12993
TEST_ASM_737,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,143,2819,01N-0427-D,2225,R,3,PVM,Ravelling,Mill and Fill,3,,330x3,330,3,990,-36.869445,174.770765,2020-02-25 12:47:00,SF,2020_02,394,SH1C3_200225_13099
TEST_ASM_741,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,229,3231,016-0004-R1,17,L,3,PVM,Ravelling,Mill and Fill,2,,20x3,20,3,60,-36.854232,174.758128,2020-02-25 12:51:00,SF,2020_02,133,SH1C3_200225_13510
TEST_ASM_742,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,229,3231,016-0004-R1,79,L,3,PVM,Ravelling,Mill and Fill,3,,80x3,80,3,240,-36.854628,174.757648,2020-02-25 12:51:00,SF,2020_02,135,SH1C3_200225_13522
TEST_ASM_745,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1932,9557,016-0000/00.76-I,4477,L,2,PVM,Ravelling,Mill and Fill,3,,60x3,60,3,180,-36.868523,174.746018,2020-02-25 12:52:00,SF,2020_02,117,SH1C3_200225_13708
TEST_ASM_749,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1607,3740,01N-0414/10.96-D,111,L,2,PVM,Ravelling,Mill and Fill,3,,250x3,250,3,750,-36.861538,174.754163,2020-02-25 13:13:00,SF,2020_02,307,SH1C3_200225_14089
TEST_ASM_750,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1596,9853,01N-0414/09.02,12901,R,2,PVM,Water Seepage,Investigate,2,,20,20,,20,-36.84959,174.753202,2020-02-25 13:14:00,SF,2020_02,291,SH1C3_200225_14237
TEST_ASM_751,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,142,2534,01N-0427-I,1069,L,2,PVM,Variable Surface,Level Mix,3,,4x2,4,2,8,-36.860695,174.762927,2020-02-25 13:24:00,SF,2020_02,404,SH1C3_200225_15004
TEST_ASM_752,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,142,2532,01N-0427-I,1384,L,2,PVM,Variable Surface,Level Mix,3,,20x3,20,3,60,-36.863067,174.764877,2020-02-25 13:25:00,SF,2020_02,407,SH1C3_200225_15034
TEST_ASM_753,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,142,2530,01N-0427-I,2288,L,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,3x2,3,2,6,-36.869378,174.770878,2020-02-25 13:25:00,SF,2020_02,411,SH1C3_200225_15130
TEST_ASM_754,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,142,2528,01N-0427-I,2836,L,2,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,1x1,1,1,1,-36.87283,174.775218,2020-02-25 13:26:00,SF,2020_02,412,SH1C3_200225_15180
TEST_ASM_755,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,143,2819,01N-0427-D,2319,R,2,PVM,Ravelling,Mill and Fill,3,,400x3,400,3,1200,-36.870025,174.771538,2020-02-25 13:33:00,SF,2020_02,395,SH1C3_200225_15994
TEST_ASM_756,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,143,10227,01N-0427-D,1816,R,2,PVM,Ravelling,Mill and Fill,3,,280x3,280,3,840,-36.866738,174.76771,2020-02-25 13:34:00,SF,2020_02,391,SH1C3_200225_16044
TEST_ASM_757,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1606,2541,01N-0414/10.96-I,1460,R,2,PVM,Ravelling,Mill and Fill,3,,200x3,200,3,600,-36.86389,174.766013,2020-02-25 13:34:00,SF,2020_02,315,SH1C3_200225_16079
TEST_ASM_761,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3087,3740,016-0003-R4,111,L,1,PVM,Ravelling,Mill and Fill,3,,100x3,100,3,300,-36.861572,174.754212,2020-02-25 13:52:00,SF,2020_02,132,SH1C3_200225_17150
TEST_ASM_763,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3089,9597,016-0004-R4,515,L,1,PVM,Ravelling,Mill and Fill,2,,150x5,150,5,750,-36.855928,174.756443,2020-02-25 13:53:00,SF,2020_02,140,SH1C3_200225_17222
TEST_ASM_764,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,142,9597,01N-0427-I,698,L,1,PVM,Asphalt Delamination,Mill and Fill,2,,3x2,3,2,6,-36.854537,174.75752,2020-02-25 13:53:00,SF,2020_02,403,SH1C3_200225_17246
TEST_ASM_766,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,142,2533,01N-0427-I,1134,L,3,PVM,Depression,Level Mix,3,,1x1,1,1,1,-36.861133,174.763428,2020-02-25 13:58:00,SF,2020_02,405,SH1C3_200225_17435
TEST_ASM_767,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1781,10230,01N-0431-D,1842,L,3,PVM,L & T Cracking (Fatigue & Joint),Jointseal,3,,20,20,,20,-36.866332,174.767728,2020-02-25 13:59:00,SF,2020_02,459,SH1C3_200225_17507
TEST_ASM_768,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,143,10228,01N-0427-D,1949,R,1,PVM,Ravelling,Mill and Fill,3,,100x3,100,3,300,-36.86771,174.76855,2020-02-25 14:05:00,SF,2020_02,392,SH1C3_200225_18278
TEST_ASM_769,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,143,2541,01N-0427-D,1609,R,1,PVM,Ravelling,Mill and Fill,3,,200x3,200,3,600,-36.864945,174.767037,2020-02-25 14:05:00,SF,2020_02,390,SH1C3_200225_18310
TEST_ASM_77,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3197,10190,018-0007-D,1147,L,1,PVM,Ravelling,Mill and Fill,2,,20x2,20,2,40,-36.813115,174.61321,2020-02-20 11:40:00,SF,2020_02,216,SH1C3_200220_08026
TEST_ASM_770,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3085,10234,01N-0427-R5,434,L,1,PVM,Rutting,Structural Asphalt SAC,3,,50x6,50,6,300,-36.854182,174.757173,2020-02-25 14:07:00,SF,2020_02,414,SH1C3_200225_18486
TEST_ASM_771,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,142,2572,01N-0427-I,25,L,4,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,20x2,20,2,40,-36.854358,174.758167,2020-02-25 14:10:00,SF,2020_02,400,SH1C3_200225_18539
TEST_ASM_773,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,157,2429,01N-0431-I,741,L,4,PVM,Ravelling,Mill and Fill,3,,100x3,100,3,300,-36.881152,174.785948,2020-02-25 14:15:00,SF,2020_02,486,SH1C3_200225_19072
TEST_ASM_774,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,162,2519,01N-0434-R1,162,L,4,BAR,Armco Barrier Damaged,Repair,2,,10,10,,10,-36.888513,174.796913,2020-02-25 14:17:00,SF,2020_02,504,
TEST_ASM_776,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1781,2521,01N-0431-D,90,L,4,PVM,Depression,Level Mix,3,,3x2,3,2,6,-36.888392,174.79577,2020-02-25 14:18:00,SF,2020_02,453,SH1C3_200225_19426
TEST_ASM_778,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,160,10251,01N-0433-R1,125,L,4,PVM,L & T Cracking (Fatigue & Joint),Jointseal,3,,20,20,,20,-36.882465,174.78679,2020-02-25 14:19:00,SF,2020_02,501,SH1C3_200225_19568
TEST_ASM_783,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3111,3771,01N-0420-R6,555,L,1,VEG,Vegetation Encroachment (Horizontal),Spray,3,,80,80,,80,-36.8025,174.761302,2020-02-25 14:49:00,SF,2020_02,376,SH1C3_200225_19865
TEST_ASM_79,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3108,3228,018-0006-R2,257,L,3,PVM,Deformation/Shoving (A/C Rd),Structural Asphalt SAC,3,,2x1,2,1,2,-36.782462,174.675285,2020-02-20 11:48:00,SF,2020_02,213,SH1C3_200220_08628
TEST_ASM_790,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1983,2654,01N-0414-R3,696,L,1,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,6x3,6,3,18,-36.751155,174.725873,2020-02-25 15:04:00,SF,2020_02,364,SH1C3_200225_20657
TEST_ASM_796,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,165,9578,01N-0434-R2,5315,R,1,PVM,Ravelling,Mill and Fill,3,,80x3,80,3,240,-36.868312,174.73699,2020-02-27 09:50:00,SF,2020_02,506,SH1C3_200227_00072
TEST_ASM_798,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,167,2514,01N-0435-R1,60,L,1,PVM,L & T Cracking (Fatigue & Joint),Jointseal,3,,40,40,,40,-36.894113,174.805458,2020-02-27 10:01:00,SF,2020_02,511,SH1C3_200227_01093
TEST_ASM_800,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,157,2513,01N-0431-I,21,L,,SGN,Sign Disoriented,Sign Straighten,99,Speed Limit Standard 100 km/h,,,,,-36.894613,174.806018,2020-02-27 10:01:00,SF,2020_02,820,SH1C3_200227_01111
TEST_ASM_808,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,170,2509,01N-0436-R6,13,L,1,VEG,Vegetation Encroachment (Vertical),Vegetation Vertical Trim,2,,5,5,,5,-36.90298,174.808155,2020-02-27 10:05:00,SF,2020_02,515,SH1C3_200227_01545
TEST_ASM_809,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,170,2509,01N-0436-R6,195,L,1,PVM,L & T Cracking (Fatigue & Joint),Jointseal,3,,40,40,,40,-36.90369,174.810015,2020-02-27 10:05:00,SF,2020_02,518,SH1C3_200227_01569
TEST_ASM_812,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,177,2492,01N-0438-R1,245,L,1,PVM,Ravelling,Mill and Fill,2,,10x1,10,1,10,-36.917837,174.838293,2020-02-27 10:08:00,SF,2020_02,520,SH1C3_200227_01900
TEST_ASM_816,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,179,10253,01N-0438-R2,7848,L,3,PVM,Ravelling,Mill and Fill,2,,200x3,200,3,600,-36.920764,174.844687,2020-02-27 10:17:00,SF,2020_02,521,SH1C3_200227_02025
TEST_ASM_817,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,157,11160,01N-0431-I,8090,L,3,PVM,L & T Cracking (Fatigue & Joint),Jointseal,3,,60,60,,60,-36.922365,174.84688,2020-02-27 10:17:00,SF,2020_02,494,SH1C3_200227_02051
TEST_ASM_819,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,157,2483,01N-0431-I,195,L,1,BAR,Armco Barrier Damaged,Repair,3,,3,3,,3,-36.937135,174.853112,2020-02-27 10:18:00,SF,2020_02,485,SH1C3_200227_02199
TEST_ASM_823,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1769,3751,01N-0431/11.16-I,112,L,4,PVM,L & T Cracking (Fatigue & Joint),Jointseal,3,,100,100,,100,-36.95115,174.85899,2020-02-27 10:20:00,SF,2020_02,425,SH1C3_200227_02390
TEST_ASM_826,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1769,2157,01N-0431/11.16-I,11888,L,4,PVM,Ravelling,Mill and Fill,3,,130x3,130,3,390,-36.954693,174.860405,2020-02-27 10:21:00,SF,2020_02,426,SH1C3_200227_02490
TEST_ASM_828,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,186,2465,01N-0444-R1,20,L,1,PVM,L & T Cracking (Fatigue & Joint),Jointseal,3,,80,80,,80,-36.962482,174.866188,2020-02-27 10:22:00,SF,2020_02,526,SH1C3_200227_02570
TEST_ASM_829,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,186,2464,01N-0444-R1,134,L,1,PVM,L & T Cracking (Fatigue & Joint),Jointseal,3,,80,80,,80,-36.96307,174.867243,2020-02-27 10:22:00,SF,2020_02,527,SH1C3_200227_02582
TEST_ASM_834,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,2626,2455,01N-0447-R1,342,L,1,PVM,Deformation/Shoving (A/C Rd),Structural Asphalt SAC,2,,20x2,20,2,40,-36.985452,174.885002,2020-02-27 10:27:00,SF,2020_02,532,SH1C3_200227_02744
TEST_ASM_837,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,2627,2454,01N-0447-R2,3,L,1,BAR,Armco Barrier Damaged,Repair,3,,20,20,,20,-36.985745,174.884152,2020-02-27 10:28:00,SF,2020_02,533,SH1C3_200227_02770
TEST_ASM_838,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1777,2453,01N-0431/11.17-D,212,L,1,PVM,Ravelling,Mill and Fill,3,,60x3,60,3,180,-36.98395,174.883467,2020-02-27 10:28:00,SF,2020_02,436,SH1C3_200227_02800
TEST_ASM_839,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,188,2469,01N-0444-R3,13187,R,4,PVM,Variable Surface,Level Mix,3,,60x3,60,3,180,-36.964263,174.868022,2020-02-27 10:30:00,SF,2020_02,529,SH1C3_200227_03006
TEST_ASM_843,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3229,9196,01N-0448-R1,205,L,1,PVM,Ravelling,Mill and Fill,3,,130x8,130,8,1040,-36.990747,174.887972,2020-02-27 10:34:00,SF,2020_02,571,SH1C3_200227_03178
TEST_ASM_845,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3230,9197,01N-0448-R2,52,L,1,PVM,Ravelling,Mill and Fill,3,,80x3,80,3,240,-36.992425,174.888735,2020-02-27 10:36:00,SF,2020_02,572,SH1C3_200227_03241
TEST_ASM_846,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3230,9731,01N-0448-R2,258,L,1,PVM,Ravelling,Mill and Fill,3,,80x3,80,3,240,-36.994128,174.889635,2020-02-27 10:36:00,SF,2020_02,573,SH1C3_200227_03267
TEST_ASM_847,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3230,9731,01N-0448-R2,357,L,1,PVM,Ravelling,Mill and Fill,3,,80x3,80,3,240,-36.994982,174.889938,2020-02-27 10:36:00,SF,2020_02,574,SH1C3_200227_03277
TEST_ASM_85,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1985,9336,018-0000-D,220,L,2,PVM,Ravelling,Mill and Fill,2,,30x3,30,3,90,-36.789578,174.656608,2020-02-20 11:51:00,SF,2020_02,178,SH1C3_200220_08981
TEST_ASM_851,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,199,2395,01N-0454-R1,166,L,1,PVM,Ravelling,Mill and Fill,3,,30x3,30,3,90,-37.036727,174.911353,2020-02-27 10:40:00,SF,2020_02,579,SH1C3_200227_03419
TEST_ASM_859,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,2639,2379,01N-0460-R1,271,L,1,VEG,Vegetation Encroachment (Vertical),Vegetation Vertical Trim,2,,10,10,,10,-37.087193,174.938915,2020-02-27 10:50:00,SF,2020_02,581,SH1C3_200227_03891
TEST_ASM_861,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,2640,2378,01N-0460-R2,1,L,1,BAR,Armco Barrier Damaged,Repair,3,,4,4,,4,-37.089045,174.940118,2020-02-27 10:50:00,SF,2020_02,582,SH1C3_200227_03973
TEST_ASM_862,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,2640,2378,01N-0460-R2,12,L,1,BAR,Armco Barrier Damaged,Repair,3,,4,4,,4,-37.089143,174.940188,2020-02-27 10:50:00,SF,2020_02,583,SH1C3_200227_03981
TEST_ASM_863,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1734,2377,01N-0448/05.06-I,169,L,3,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,60x3,60,3,180,-37.09039,174.94094,2020-02-27 10:51:00,SF,2020_02,553,SH1C3_200227_04009
TEST_ASM_865,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,207,2376,01N-0462-R1,216,L,1,PVM,L & T Cracking (Fatigue & Joint),Jointseal,3,,40,40,,40,-37.10635,174.946835,2020-02-27 10:52:00,SF,2020_02,630,SH1C3_200227_04171
TEST_ASM_868,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,307,2195,022-0000/00.61,552,L,1,SHL,High Shoulder,High Shoulder Repair,2,,200,200,,200,-37.108818,174.944022,2020-02-27 10:54:00,SF,2020_02,738,SH1C3_200227_04312
TEST_ASM_87,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,3105,3056,018-0002-R3,161,L,1,PVM,Ravelling,Mill and Fill,3,,20x3,20,3,60,-36.757907,174.702772,2020-02-20 11:55:00,SF,2020_02,209,SH1C3_200220_09412
TEST_ASM_871,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,307,2193,022-0000/00.61,1176,L,,SGN,Post Leaning,Post Reinstate,99,Speed Limit Standard 100 km/h,,,,,-37.114047,174.941995,2020-02-27 10:55:00,SF,2020_02,826,SH1C3_200227_04376
TEST_ASM_872,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,307,2193,022-0000/00.61,1225,L,,SGN,Post Leaning,Post Reinstate,99,Unknown Sign Code,,,,,-37.11447,174.941812,2020-02-27 10:55:00,SF,2020_02,828,SH1C3_200227_04394
TEST_ASM_873,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,307,2193,022-0000/00.61,2350,L,1,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,5x3,5,3,15,-37.119857,174.931787,2020-02-27 10:57:00,SF,2020_02,740,SH1C3_200227_04512
TEST_ASM_875,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,307,2193,022-0000/00.61,3255,L,1,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,80x3,80,3,240,-37.122222,174.922138,2020-02-27 10:57:00,SF,2020_02,742,SH1C3_200227_04590
TEST_ASM_876,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,307,2193,022-0000/00.61,3371,L,1,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,10x2,10,2,20,-37.122748,174.92101,2020-02-27 10:57:00,SF,2020_02,743,SH1C3_200227_04600
TEST_ASM_877,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,307,2193,022-0000/00.61,3441,L,1,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,40x3,40,3,120,-37.123063,174.92033,2020-02-27 10:57:00,SF,2020_02,744,SH1C3_200227_04606
TEST_ASM_878,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,307,2193,022-0000/00.61,3559,L,1,PVM,Alligator Cracking (A/C Rd),Mill and Fill,2,,60x3,60,3,180,-37.123602,174.919177,2020-02-27 10:57:00,SF,2020_02,745,SH1C3_200227_04616
TEST_ASM_880,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1771,2190,022-0000/03.71,3837,L,1,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,3x1,3,1,3,-37.124108,174.916238,2020-02-27 10:58:00,SF,2020_02,748,SH1C3_200227_04640
TEST_ASM_881,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1771,2190,022-0000/03.71,3968,L,1,PVM,Ravelling,Mill and Fill,3,,20x1,20,1,20,-37.123888,174.914763,2020-02-27 10:58:00,SF,2020_02,749,SH1C3_200227_04652
TEST_ASM_882,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1771,2189,022-0000/03.71,4545,L,1,PVM,L & T Cracking (Fatigue & Joint),Jointseal,2,,10,10,,10,-37.124317,174.908352,2020-02-27 10:58:00,SF,2020_02,750,SH1C3_200227_04702
TEST_ASM_883,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1771,2188,022-0000/03.71,5072,L,,SGN,Sign Damaged,Sign Replace,99,Delineation and hazard markers edge marker post no reflector,,,,,-37.126753,174.903278,2020-02-27 10:58:00,SF,2020_02,832,SH1C3_200227_04745
TEST_ASM_884,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1771,2181,022-0000/03.71,7426,L,1,PVM,Flushing,Water Cutting,3,,60x2,60,2,120,-37.139258,174.882922,2020-02-27 11:00:00,SF,2020_02,754,SH1C3_200227_04951
TEST_ASM_885,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1771,2181,022-0000/03.71,8031,L,1,PVM,L & T Cracking (Fatigue & Joint),Jointseal,3,,10,10,,10,-37.144543,174.884583,2020-02-27 11:01:00,SF,2020_02,757,SH1C3_200227_05005
TEST_ASM_886,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1771,2181,022-0000/03.71,9219,L,,SGN,Sign Missing,Sign Replace,99,Delineation and hazard markers edge marker post no reflector,,,,,-37.153892,174.890957,2020-02-27 11:01:00,SF,2020_02,833,SH1C3_200227_05107
TEST_ASM_887,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,1771,2181,022-0000/03.71,9316,L,1,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,10x3,10,3,30,-37.154663,174.891467,2020-02-27 11:02:00,SF,2020_02,762,SH1C3_200227_05115
TEST_ASM_890,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,308,9631,022-0000/10.10,10394,L,,SGN,Sign Damaged,Sign Replace,99,Delineation and hazard markers edge marker post no reflector,,,,,-37.16385,174.893393,2020-02-27 11:02:00,SF,2020_02,835,SH1C3_200227_05209
TEST_ASM_891,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,308,2179,022-0000/10.10,10758,L,1,PVM,Ravelling,Mill and Fill,3,,500x3,500,3,1500,-37.166838,174.895068,2020-02-27 11:03:00,SF,2020_02,765,SH1C3_200227_05255
TEST_ASM_892,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,308,2175,022-0000/10.10,12358,L,1,PVM,Rutting,Structural Asphalt SAC,3,,60x2,60,2,120,-37.179602,174.898598,2020-02-27 11:04:00,SF,2020_02,770,SH1C3_200227_05428
TEST_ASM_893,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,308,2175,022-0000/10.10,12568,R,,SGN,Sign Disoriented,Sign Straighten,99,Unknown Sign Code,,,,,-37.181452,174.899035,2020-02-27 11:07:00,SF,2020_02,837,SH1C3_200227_05544
TEST_ASM_894,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,308,2175,022-0000/10.10,12483,R,1,PVM,L & T Cracking (Fatigue & Joint),Jointseal,3,,20,20,,20,-37.180703,174.898853,2020-02-27 11:07:00,SF,2020_02,772,SH1C3_200227_05554
TEST_ASM_895,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,308,2175,022-0000/10.10,12403,R,1,PVM,Rutting,Structural Asphalt SAC,3,,20x2,20,2,40,-37.179997,174.898683,2020-02-27 11:08:00,SF,2020_02,771,SH1C3_200227_05564
TEST_ASM_896,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,308,2176,022-0000/10.10,12285,R,1,PVM,L & T Cracking (Fatigue & Joint),Jointseal,3,,10,10,,10,-37.178957,174.898432,2020-02-27 11:08:00,SF,2020_02,769,SH1C3_200227_05578
TEST_ASM_897,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,308,2177,022-0000/10.10,11659,R,1,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,10x2,10,2,20,-37.173738,174.90027,2020-02-27 11:08:00,SF,2020_02,768,SH1C3_200227_05642
TEST_ASM_898,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,308,2177,022-0000/10.10,11564,R,1,PVM,Alligator Cracking (A/C Rd),Mill and Fill,3,,40x1,40,1,40,-37.172895,174.900065,2020-02-27 11:08:00,SF,2020_02,767,SH1C3_200227_05652
TEST_ASM_899,TEST_ASM,SL1,STATE HIGHWAY,SH 1,10,308,2177,022-0000/10.10,11002,R,1,PVM,Ravelling,Mill and Fill,3,,600x3,600,3,1800,-37.168643,174.896632,2020-02-27 11:09:00,SF,2020_02,766,SH1C3_200227_05716
